@relation friedman

@attribute attrib0 numeric
@attribute attrib1 numeric
@attribute attrib2 numeric
@attribute attrib3 numeric
@attribute target numeric

@data
79.496234,1564.968579,0.301231,6.015936,-15.060057
75.654515,1730.327122,0.387822,7.97784,3.538092
33.702902,148.618782,0.285886,10.109192,19.244924
32.339373,1078.99529,0.872511,4.149965,-14.522247
60.287977,589.175256,0.259035,9.184362,-7.860886
65.819063,681.89998,0.776119,8.146673,-6.767817
44.556415,1477.005001,0.028142,7.034525,-0.403405
81.295079,300.683684,0.505766,1.20091,16.945284
81.234372,991.953724,0.799343,2.474097,1.556088
65.946774,1014.326774,0.464829,2.072087,2.318209
65.939094,949.918576,0.433163,3.487731,-13.173343
15.281234,648.289015,0.050695,7.079962,-10.087432
25.551621,196.725956,0.534777,2.928182,6.217908
49.137489,1104.247462,0.326442,3.313697,21.230798
51.777581,871.594126,0.746429,10.488302,3.655832
54.942637,1242.663051,0.664604,8.126019,-0.395981
84.153936,1156.403187,0.336848,9.231723,-6.839136
70.264408,976.580222,0.097658,3.963348,1.324853
27.395199,875.138261,0.56896,3.210457,5.390953
87.766777,1420.31955,0.309254,5.129835,13.76082
12.093474,356.19241,0.831976,4.677499,-2.413332
33.250585,1528.276813,0.159414,8.480647,9.409291
3.368392,396.543345,0.248363,2.778218,-4.186651
60.285804,435.440298,0.319183,2.997035,-0.708785
75.161492,872.958618,0.890491,1.720415,11.171247
2.207868,665.323936,0.088837,10.928457,5.353992
46.456614,1213.989688,0.7516,5.933372,-12.616505
33.746567,1546.000907,0.537057,4.98325,-20.456946
40.395035,1567.516875,0.347569,9.568574,0.940322
79.880731,543.148493,0.322121,9.217978,0.078954
22.555019,1144.775221,0.423661,6.50841,1.246114
93.045275,504.204793,0.585856,8.895707,-5.233134
62.412102,1424.678467,0.703193,7.845993,1.668127
94.439856,816.48374,0.256298,2.838234,-8.701527
35.553504,156.386787,0.010671,4.691245,10.114561
2.961544,1083.109604,0.763255,5.923447,-1.633767
34.054851,1101.870181,0.627392,7.768206,0.184552
61.568593,997.674934,0.263854,4.478829,5.3889
68.00642,934.218834,0.807532,2.188524,9.57135
82.561786,918.439164,0.747621,6.774131,-6.913705
42.452886,802.695742,0.3638,7.205611,-2.387352
72.784061,240.114185,0.240323,6.058167,-7.465895
12.135096,354.99189,0.462309,9.495714,10.441624
98.315874,696.557087,0.840347,7.910077,6.462333
51.413179,287.075346,0.591703,4.264816,4.610667
83.474509,434.67009,0.493639,10.25212,-8.548906
63.276915,1635.265239,0.655347,9.905423,-15.289576
60.128811,130.197083,0.038623,10.836103,6.901999
95.373471,944.376352,0.525014,5.550081,6.056508
75.080123,1357.541064,0.049049,5.833559,-6.489901
77.60321,979.075108,0.081398,6.330981,1.938227
21.182899,1501.401246,0.971896,2.884262,29.438289
84.620138,1058.08227,0.970899,3.481729,9.563604
28.886848,1135.940248,0.820414,10.103165,-19.301695
50.037677,641.794219,0.494414,8.861875,-3.25869
79.970255,147.2323,0.972132,10.185223,-13.005373
38.59938,251.379371,0.267498,7.208408,-1.084701
43.202062,1127.899496,0.169241,7.277992,-4.21087
24.042624,570.015503,0.442334,7.09054,-1.422931
16.399643,1623.146995,0.264064,9.421625,-5.473867
89.305178,967.955486,0.593503,3.328994,-1.999472
87.934598,1138.890264,0.831786,10.69183,-0.771009
71.070485,1620.37356,0.558814,9.120597,-24.891069
42.504082,689.317591,0.76239,4.054654,4.314853
0.692457,1309.303904,0.295521,7.101859,-10.867507
86.525881,162.142198,0.606591,5.445236,-9.90148
42.931469,873.168436,0.84814,1.188588,-1.290425
81.995061,1350.196784,0.898158,6.10624,-8.564282
60.034944,872.873322,0.619325,9.280086,-4.302638
33.381398,1263.902127,0.761057,9.808235,16.04796
11.503392,138.791889,0.943265,7.237454,-5.714242
1.02383,869.929475,0.430202,3.571581,-4.562495
17.596888,1439.750442,0.17548,2.859367,7.017789
38.978464,1602.06223,0.084896,7.489816,21.547322
71.18922,344.176041,0.105672,6.183005,2.413695
69.330002,1688.941466,0.303914,4.054707,-11.533053
92.019835,888.778431,0.433901,7.20047,-3.027982
88.610265,929.333199,0.633931,2.63579,3.586316
36.42858,1080.85114,0.291518,6.040828,15.649625
53.197671,209.099305,0.62664,9.672606,10.012286
37.754048,733.814756,0.455525,2.252314,-7.171116
7.764505,1708.824596,0.877002,2.49972,4.565314
11.747496,506.793108,0.419993,9.567502,2.179936
37.150646,737.006548,0.425694,4.308169,-5.544459
99.462353,1186.743583,0.172148,9.758233,8.028102
31.677801,1099.183833,0.448558,6.925984,0.027622
15.19044,1517.339573,0.643287,9.528948,2.867852
16.507911,998.65079,0.675198,1.792656,-3.713455
88.426757,939.805534,0.599452,8.094042,-4.670347
80.807024,1324.246878,0.348139,10.871462,12.070305
31.30314,354.52144,0.252931,2.711533,17.782024
18.775637,442.57091,0.405406,7.398338,4.057245
88.195348,1115.355761,0.745792,3.57709,22.497249
73.56462,267.905141,0.768319,9.760116,-3.90166
83.108396,1449.307772,0.690872,2.607441,-2.704455
63.430268,918.241148,0.654057,9.966736,-14.760256
19.63884,1280.348859,0.458841,2.010107,6.479276
21.99304,1126.09735,0.968085,10.061129,21.878151
93.420545,521.574845,0.577961,4.57984,-13.268328
7.810664,281.404348,0.517035,10.732813,-3.17562
3.738921,1349.883215,0.359061,4.666103,27.509266
59.335405,165.258391,0.597214,4.147108,2.976578
65.43793,1456.259531,0.940193,1.085203,2.695989
35.304055,1204.368211,0.253264,8.188975,10.273118
24.689213,742.000372,0.804818,5.19275,8.258569
36.564278,1048.303798,0.253379,5.968999,-13.602145
40.776589,489.786086,0.097358,4.888957,-1.206997
81.271392,1052.352522,0.386513,3.318946,5.662621
63.023091,129.311537,0.1833,9.180397,0.753575
60.755674,1303.643227,0.172421,2.036354,-3.809444
21.503511,992.154702,0.133433,1.63089,-0.495855
14.594555,1676.971406,0.959162,9.309555,-2.578154
21.423504,767.47615,0.653698,1.170316,14.647914
46.590713,291.594709,0.773031,4.922302,2.589638
84.276551,538.883284,0.647438,3.167702,-2.766208
4.830248,1157.689629,0.247923,10.384084,-4.414107
52.068732,1743.102215,0.184131,2.634138,5.718873
14.742505,790.435786,0.093463,1.047862,12.962871
89.328834,1448.912225,0.211854,2.520094,-21.614832
2.901468,990.903465,0.364261,9.272209,-5.461212
97.070411,144.550264,0.069276,2.402135,-4.461959
83.636364,356.717377,0.374065,9.670204,-3.306387
20.39356,736.885601,0.355508,7.419816,-6.325981
94.748314,719.955844,0.815529,6.208049,-21.032174
45.857465,1031.340925,0.151206,7.026702,-12.245812
87.304215,1630.290624,0.832696,10.198315,4.934778
48.610774,1754.28089,0.861518,4.003023,-21.232953
3.248032,803.636143,0.24353,5.159885,-6.407714
82.479578,717.098209,0.529734,4.285912,9.921246
73.589101,931.047173,0.294858,10.248081,2.962648
43.245926,181.404383,0.257455,6.800844,0.531697
66.604063,1324.368506,0.988601,9.790364,-17.118384
72.441926,1614.831192,0.036045,4.919674,-1.780551
50.144113,1473.110061,0.109138,7.83009,13.996695
18.352665,1030.680672,0.501425,8.943022,-8.878135
96.727223,339.375199,0.265388,7.957658,-3.617026
84.438996,942.365074,0.084206,9.749028,14.480779
33.023322,562.241547,0.601627,5.230236,-5.135867
59.801747,1560.078831,0.54314,8.353656,-7.821386
0.259576,910.743983,0.368312,5.479735,3.23751
63.007606,1437.440277,0.480684,6.716035,6.474387
29.283738,1101.146539,0.275994,7.787142,-16.290678
74.871285,262.770561,0.034145,9.810927,-10.271602
59.725101,1160.295422,0.436901,4.568839,3.226848
55.239099,817.512493,0.975103,8.684953,-15.566508
17.234667,283.735634,0.251122,8.90441,-2.122993
35.119053,1569.787361,0.491707,7.332818,10.468356
31.042128,1357.938497,0.739922,10.64144,14.708366
16.584816,1002.004034,0.001907,3.428374,12.074003
10.650326,959.18468,0.083357,5.78223,10.440197
57.619687,1201.225977,0.676121,3.6002,6.737043
81.527118,659.228743,0.368974,4.909687,3.923964
14.9047,732.877293,0.223005,2.162769,0.013316
69.6719,1179.589965,0.264669,7.818272,6.814797
69.06783,1504.508576,0.626076,10.229624,4.295204
38.717709,654.614992,0.118622,7.45817,-15.957096
73.666213,1197.668183,0.607177,4.410132,-5.502536
2.432124,1338.679802,0.463152,6.609697,4.132538
73.159656,1327.185183,0.521118,6.221231,6.450456
20.382443,1133.517088,0.507362,8.513492,1.418926
51.935245,726.51919,0.21185,4.521281,2.327833
90.078863,1096.482107,0.05871,4.1825,2.056749
65.778159,1083.497688,0.151604,2.370186,3.385047
48.933378,1545.801293,0.563983,7.673571,1.757511
54.543535,406.778259,0.205353,5.682619,-2.5229
93.932684,1256.825241,0.493086,9.893047,-1.136754
69.736755,152.17112,0.574384,6.759469,-7.168774
50.455366,1112.002367,0.830168,5.953583,1.480215
2.335511,261.561555,0.206706,8.584801,-2.970208
61.438356,1012.088668,0.745916,10.582283,-11.750366
89.602444,168.527777,0.183736,8.353805,8.154388
16.752267,1357.365944,0.088902,2.653214,-10.01622
93.900837,852.534961,0.848721,9.547301,11.72154
68.863773,1388.358982,0.730895,7.311749,18.400248
32.292927,595.234106,0.965563,7.216312,6.789443
61.320395,163.735002,0.491369,4.001463,-3.849914
93.300547,666.39512,0.822901,6.184939,-7.566414
48.981302,262.975291,0.408875,10.505314,-7.797274
76.92062,690.061496,0.839248,9.61943,-10.838174
27.593257,797.625676,0.359347,8.75977,0.882179
41.401323,562.709263,0.966631,9.434013,-17.783721
41.185421,397.063377,0.930124,2.482576,9.337547
30.949186,1476.396663,0.443613,10.690419,-3.835581
29.523513,942.921064,0.886944,8.572675,13.242155
24.626812,698.266491,0.906517,2.35945,15.5427
60.016823,1080.113397,0.638985,5.149257,5.531564
94.160736,1178.323351,0.639576,6.145189,-11.965563
39.300278,493.942091,0.088937,10.028157,5.915829
70.708773,905.319644,0.554374,6.455515,8.435116
14.398864,349.035864,0.233322,3.708287,15.761663
28.082664,1240.608095,0.964845,8.651603,-12.534273
12.800823,747.463674,0.194783,2.405071,-8.847158
89.592142,1548.53013,0.796836,4.308638,-7.694348
19.343458,263.779157,0.64454,6.318055,-11.898963
6.387931,166.088177,0.573057,10.444162,-8.151227
69.817161,188.432283,0.316656,3.059881,2.327843
15.332369,967.82552,0.00949,5.500566,-22.93689
20.325768,1188.164986,0.093897,4.219996,-8.445344
54.646651,372.604289,0.69076,1.339791,-12.977522
3.237618,992.940031,0.09171,6.983696,-15.967344
88.58594,1021.949391,0.567011,4.997307,-11.17512
8.941785,708.540276,0.629401,7.981214,6.899996
18.246566,1389.703402,0.670531,9.477689,7.01037
69.142658,1718.747558,0.407982,8.741898,-17.739008
91.661308,686.047784,0.549788,6.709582,-3.091156
66.528391,735.371354,0.059903,1.125331,-5.800936
42.013641,564.273755,0.322668,10.657471,-10.769622
66.274112,1591.496978,0.05354,10.657699,7.820688
95.408068,1215.325328,0.566631,2.387213,-9.316678
41.958596,1395.124466,0.617546,8.895815,12.068838
72.145176,1462.500813,0.683766,7.016894,-3.777785
50.21687,966.099991,0.810311,6.283392,15.252094
97.845375,1428.843897,0.06105,8.867128,-13.564067
87.259041,633.418864,0.805853,7.672425,-2.231279
7.878503,1533.190152,0.300735,8.348222,-14.882781
23.366315,1427.867019,0.19894,7.149443,0.146359
82.212019,818.599893,0.699901,3.455538,-4.799921
44.374769,244.209254,0.585608,9.995815,19.092947
22.193668,1720.479449,0.434805,2.552809,0.345472
88.215754,1253.703668,0.482461,9.698,14.391891
35.289746,328.864563,0.998999,8.074447,9.862513
98.926624,1191.00958,0.423406,7.379294,2.782704
26.023045,705.439063,0.06177,7.762233,21.666062
32.714429,1510.785483,0.919564,8.564323,13.385527
62.118465,771.282591,0.445302,7.866928,1.923055
85.307031,1747.307854,0.356676,7.163722,12.100941
3.115097,1714.727995,0.317924,2.83103,19.109655
14.565974,681.657861,0.497121,9.418488,9.944407
22.454437,362.288041,0.535879,8.743416,8.680152
18.380126,512.062432,0.821837,1.243735,10.875433
9.939391,533.779562,0.197186,6.834823,12.58243
64.691907,273.26966,0.683779,6.248521,-10.258088
59.656623,1659.725748,0.870014,3.182562,-7.490286
30.802596,699.525888,0.023132,3.6891,-10.034747
92.620014,879.068019,0.718531,1.884933,-0.897846
45.069209,643.370534,0.682826,9.115309,5.814903
10.795406,1445.199482,0.817302,8.046711,7.177376
3.806158,1215.915658,0.483073,8.006351,-2.732503
76.67567,623.623507,0.297535,5.906901,-5.823593
92.852369,883.79016,0.036867,3.882074,-12.338318
49.829451,1561.417934,0.606289,1.953438,1.761012
17.999926,717.605378,0.973932,2.156723,9.725685
33.86742,633.482111,0.148526,4.415623,-11.993297
86.008288,751.935328,0.064249,5.808741,-6.708768
21.892972,1432.229443,0.532556,6.089084,-0.696968
85.09511,1282.269148,0.376146,5.147534,-8.628701
18.418804,1359.00174,0.405307,5.264509,-8.149933
60.312371,1178.230632,0.449492,2.898042,15.279897
52.42017,1313.367597,0.433229,1.073581,-4.693046
2.445622,243.036613,0.707703,10.679869,-8.82525
60.233194,1208.381305,0.647111,10.86258,-5.177557
26.467617,674.525346,0.090103,7.490703,-24.778647
44.765924,950.719209,0.385098,6.300299,3.320097
30.33472,793.40401,0.560865,8.707526,18.858689
77.129791,571.321716,0.299652,1.605567,2.019205
81.434497,1704.218051,0.510514,6.687699,-12.424452
19.327014,1586.670275,0.207783,3.109915,15.552394
20.529733,418.350438,0.715315,1.180029,7.251205
19.78715,813.476698,0.084941,10.024891,6.165304
84.618564,365.529508,0.012348,4.260602,9.376438
39.325838,1284.143869,0.709633,6.36694,8.218643
47.613226,992.89235,0.605678,2.488069,0.053526
17.137554,279.316484,0.422808,10.462624,7.426831
95.648923,1674.160493,0.014699,6.021265,-8.804963
52.139044,1429.966814,0.684161,9.226063,1.889526
55.5163,1552.137308,0.772963,3.59324,-11.561538
84.910408,1340.555572,0.935752,5.961671,-11.893048
29.583194,793.796143,0.097305,6.474348,-1.087607
93.546922,989.488236,0.196496,6.586071,-7.887261
27.218468,762.060524,0.463969,2.803236,13.996248
39.844901,350.908712,0.115922,8.983336,-15.89187
33.873114,514.261101,0.70253,2.909365,4.558581
11.728313,1035.367922,0.959486,4.321597,-10.326148
61.281183,1398.262336,0.245966,3.845579,6.12349
95.554667,332.148301,0.228192,6.545099,-7.331517
32.511362,1266.206258,0.787368,3.795243,-0.740173
86.363386,981.978595,0.501521,2.859452,-1.839744
44.953165,382.992813,0.869358,1.000302,-0.776057
18.126562,863.190316,0.522288,6.884593,-9.525534
78.905342,1603.066414,0.708595,2.992525,2.620063
78.02636,1650.668514,0.04424,3.772061,8.456475
7.208263,320.392619,0.076282,3.603656,8.780258
94.854818,878.647057,0.714141,6.789871,4.378067
12.195637,1656.761387,0.693332,9.519171,5.260069
84.500138,1554.324651,0.841371,9.29915,9.168704
57.19588,584.020415,0.596011,6.830778,10.415395
44.268422,1251.297023,0.142487,4.444193,-6.87674
12.075225,192.272676,0.321843,10.301611,-21.291879
31.384046,1732.457242,0.956067,9.239035,1.380922
55.113192,327.964654,0.911551,10.235545,-1.791952
15.785784,870.007631,0.745776,2.877455,1.056663
81.607069,1729.177144,0.30911,1.293231,-17.164954
8.738893,1229.744762,0.098696,2.937472,11.123921
22.814933,932.167173,0.428427,3.234431,-0.561943
71.13029,1416.419896,0.936304,5.516915,0.906472
39.61788,1196.899359,0.474293,4.830828,3.698025
31.030919,1518.444469,0.214735,7.543927,-11.149924
85.644808,1467.62006,0.978448,6.527632,3.107984
59.020545,853.433867,0.501352,3.218106,12.502543
69.564,206.426568,0.537634,2.651815,5.171426
0.135411,1529.473455,0.658626,2.285307,3.994592
75.594822,685.759198,0.247385,1.890715,-12.206115
28.202843,1186.983204,0.187991,4.008548,-18.046978
36.651418,1610.476846,0.95619,5.232785,-1.348903
61.682831,775.400893,0.555119,9.339563,-6.593329
50.073075,774.797382,0.243872,9.700688,-2.880891
37.720087,1382.470361,0.673626,4.945372,-2.432351
88.377171,1506.168907,0.968984,7.283319,1.444314
34.087076,1222.151723,0.523627,4.036465,5.201484
3.920315,890.350094,0.848618,10.649868,1.543178
3.58094,1642.038434,0.153934,3.048026,0.618058
73.927555,1333.921694,0.711542,9.09846,16.996716
16.879923,1303.86986,0.756321,10.263952,0.21862
25.459683,1720.93493,0.134997,10.956516,-0.213196
78.38074,433.237422,0.54067,3.314468,9.719694
65.030985,940.307099,0.981851,8.849702,13.790715
16.702924,863.179882,0.740804,8.404211,12.14815
76.768643,1075.084647,0.609,9.853215,2.801998
12.952534,1332.319918,0.732193,4.599454,-17.803475
41.646202,161.786752,0.634442,5.245559,-16.40337
9.385562,603.637316,0.490263,6.3905,-5.279864
15.097095,604.675213,0.334644,1.431434,-4.67628
23.88489,1690.015703,0.001172,3.687385,1.597635
30.344909,915.405615,0.780815,4.259169,-8.786258
53.706491,995.638949,0.624646,1.535061,20.771525
54.267938,1222.558797,0.146575,6.930366,19.213058
49.186344,1641.382763,0.76086,1.872289,-1.081926
92.557426,1437.137607,0.525706,6.70833,-11.015313
72.157685,1259.938664,0.852367,5.454679,7.319774
93.714351,1717.129205,0.879325,6.601304,-7.429629
80.21318,131.095832,0.583674,8.586992,-13.96203
1.447444,1149.186421,0.895693,5.334317,10.020601
69.364405,1500.880455,0.365149,2.724117,-8.447133
8.279311,1308.618811,0.832503,4.436157,1.712038
32.828661,531.948657,0.195445,3.634589,19.287254
78.609722,966.38187,0.257896,10.269181,-8.935898
5.757384,1659.265171,0.156637,2.196168,-9.149158
96.521332,473.085227,0.167282,5.245564,1.618954
11.007271,1738.90573,0.641987,2.468321,20.92685
22.510406,486.912598,0.762166,5.360735,22.96594
30.233273,1362.158797,0.497734,3.258456,10.468276
1.255547,1399.388058,0.078821,1.88829,-3.69124
7.199484,379.971322,0.467371,1.210605,3.15531
46.529337,1029.569169,0.072883,5.318985,1.837698
69.576003,1526.887251,0.303707,9.041414,-11.155408
18.967641,1494.869011,0.879593,2.624659,-7.887777
74.183289,640.03668,0.029629,6.172333,-4.929478
29.755861,377.162492,0.669406,2.557421,6.035029
11.384575,419.456868,0.988164,4.996121,12.469108
40.833512,1329.824814,0.081885,3.566854,1.87167
14.400332,1275.697386,0.675956,1.15344,0.029379
30.779525,618.555274,0.750856,6.567796,2.036416
57.663589,1069.72598,0.817592,5.772881,-9.800325
77.797259,1095.289622,0.955306,4.759325,-9.950347
53.284108,309.965783,0.383202,1.903079,11.10765
12.759191,1575.740614,0.663647,1.631365,10.228756
80.762987,954.252558,0.156586,9.027807,-8.878138
44.150691,1180.168461,0.657814,7.489144,-17.679495
94.890805,134.87115,0.195857,5.210489,0.468185
34.7567,394.566369,0.324689,10.728048,6.346637
27.73339,130.689063,0.29866,6.350515,-11.236209
24.24063,1132.820043,0.367787,6.780434,-7.963471
64.000984,938.826899,0.639138,3.83034,1.180022
75.587282,1740.001869,0.422078,3.440888,7.822095
79.3598,305.532982,0.720502,7.345576,-3.10164
75.316287,937.324436,0.11403,4.360624,-4.483926
74.07356,1338.514958,0.769689,10.33737,10.987139
24.286885,774.337788,0.676266,10.129767,-8.239025
44.482845,574.984122,0.912996,9.124167,9.306626
68.173005,617.949537,0.444928,3.676441,-1.643925
42.809956,1113.851853,0.802178,9.710636,-7.259475
94.42876,227.542434,0.879217,10.142719,28.174084
79.192893,712.308338,0.760039,4.419151,-3.252599
9.52374,640.802489,0.416961,7.381398,11.112345
74.324783,956.260304,0.416226,7.188801,1.195386
69.363704,748.641157,0.640591,6.918044,-3.425548
36.508714,1491.188004,0.53653,7.261364,4.00242
45.432845,979.233355,0.047078,3.459161,-18.50825
18.804599,708.384644,0.010885,3.21425,-2.239289
22.111316,1379.564522,0.152862,5.636301,-10.628847
44.881029,1704.166976,0.939281,4.645414,1.973262
85.986702,1245.14054,0.708149,2.878513,4.506601
63.820845,648.279811,0.533997,7.891526,10.646526
45.647899,1549.764239,0.901288,6.317552,-4.683167
6.94569,252.201116,0.382568,2.931273,-6.631136
21.30224,726.924932,0.833661,10.761741,5.288154
82.346869,296.321132,0.746769,2.827458,1.989461
23.996184,458.692003,0.33931,6.942591,10.681124
33.862968,1219.712507,0.893344,4.343947,3.509766
8.353137,1436.185452,0.489462,7.24436,-15.913355
91.686946,650.653,0.933323,3.616041,-5.396478
94.382551,330.585929,0.841132,6.413095,-0.196229
82.117123,836.799595,0.126113,7.717278,11.853174
75.493471,389.28158,0.797606,2.628245,14.170459
50.486572,666.64993,0.993097,7.515865,-2.106476
98.132753,694.726763,0.252833,6.216956,-18.1438
43.568868,677.254325,0.391539,5.853382,12.104042
18.850132,339.718039,0.001955,4.852431,-11.071662
36.090812,1297.965486,0.496795,4.339923,-0.275374
29.051593,877.080606,0.934123,8.751183,-8.492616
52.124472,1674.051796,0.272535,2.847424,1.579272
46.722088,816.014482,0.442169,7.419749,11.662886
89.883175,615.742317,0.510598,5.655942,0.30755
41.486224,380.455556,0.175983,1.258299,8.498809
65.067319,1382.620368,0.834336,5.234173,-0.803548
69.469145,210.363732,0.092126,10.357316,-15.37876
66.030066,1625.042657,0.836529,3.315883,3.036137
90.927135,483.406039,0.725742,3.69608,-17.477794
27.362265,1384.596838,0.831955,2.37028,7.718273
34.743955,282.578284,0.289198,9.719331,-3.518557
83.821984,1743.172029,0.215769,9.949814,8.792275
43.681575,949.534337,0.048944,7.912866,1.518192
30.651603,827.356682,0.901636,7.206026,-9.493809
64.893968,647.91629,0.465119,3.369231,1.673419
37.947312,379.797544,0.596938,10.488802,-15.084751
75.588282,1451.269481,0.692663,8.187752,-11.333932
59.006307,1517.451973,0.195087,7.728256,2.182182
30.36883,521.951133,0.348794,4.857433,0.00076
90.185888,1484.454565,0.761265,7.811395,-3.15637
70.33167,1335.196081,0.047137,9.330124,3.599633
43.59386,1194.731891,0.306973,9.101332,-22.407265
74.388991,1034.948769,0.262157,6.006021,4.741591
76.60828,665.543119,0.947096,7.263871,3.660693
74.303879,706.282269,0.658922,6.870039,3.170229
53.644362,466.793773,0.549666,9.534854,-0.508477
69.869145,1556.670824,0.595752,9.164083,-4.554357
13.201838,427.933449,0.440051,2.863349,13.790488
55.779112,209.72586,0.61926,9.139625,-1.07187
68.818181,601.680629,0.766098,3.55085,25.83095
22.238759,1721.691627,0.464871,3.682815,0.621964
73.528149,519.713824,0.408241,2.434817,10.002335
85.362422,1749.901136,0.467539,5.269612,2.233068
21.133173,1714.871482,0.802936,5.69482,7.164104
2.299102,703.821829,0.602494,7.898442,-18.922671
66.964902,1180.820514,0.339994,9.518822,-13.398715
74.431929,254.874169,0.50938,6.664502,0.172424
89.322299,1572.981632,0.381761,10.479574,-6.264201
23.208712,1596.366361,0.71495,10.358123,20.078767
75.103818,1103.624288,0.28673,7.905643,3.995606
8.783489,510.162661,0.603883,8.446897,-6.814896
14.675235,1117.45723,0.075187,10.944863,-1.075811
90.065806,1237.354248,0.010139,4.459029,-15.674823
55.245909,1731.575296,0.615752,1.900537,0.481245
62.656116,1151.358465,0.425274,5.919103,-9.396276
91.054356,1073.396805,0.889974,4.832635,13.317909
12.69891,1521.315728,0.999909,8.777819,9.299564
22.376552,787.280933,0.02032,10.88185,-5.821226
75.954715,1350.290596,0.773898,7.660441,9.18041
60.883567,343.067079,0.32999,3.464385,5.434833
28.679689,1336.003343,0.609938,7.367083,-3.687016
92.144216,680.397413,0.880565,8.454989,-13.233409
38.555627,519.952388,0.190894,8.563986,5.990491
88.222174,1495.280974,0.75437,9.473393,-1.66324
34.581062,459.195614,0.563659,7.174862,-17.379394
30.434455,754.428404,0.60589,10.507007,-4.345954
70.883115,1425.262896,0.708401,9.33161,14.943475
89.17051,1177.330224,0.652271,1.996406,3.193849
42.03585,1516.28376,0.804928,4.949297,5.236189
95.670896,201.220667,0.639935,6.712339,-17.5545
5.856663,1662.216133,0.088567,5.729458,8.476537
60.355835,569.642071,0.707904,4.023162,0.324674
29.178301,1619.651681,0.929356,9.785329,-8.54462
69.715507,1298.297673,0.911877,4.84983,2.467307
60.778726,614.67597,0.238222,5.485535,-7.48503
83.160764,975.621777,0.418876,1.637166,8.193365
13.268187,1536.873671,0.750201,8.057543,-4.11975
7.759029,932.671624,0.292522,10.907075,5.470398
6.630931,733.988153,0.451027,2.065782,5.293947
68.247168,742.925175,0.982268,8.700565,-0.322571
27.732765,286.731033,0.607999,8.908447,-4.308437
39.849727,1754.708451,0.619553,4.89589,-7.564939
17.130252,340.827004,0.724414,5.697824,-1.514063
7.698515,1740.814764,0.875979,7.978915,24.636297
67.182544,673.326221,0.818834,6.12945,-4.350473
39.251765,896.940604,0.989028,2.783955,8.909736
16.935771,687.602517,0.09914,10.015731,-9.442617
19.075811,1082.716041,0.74209,9.20092,13.347928
22.009781,677.215722,0.161209,4.650131,11.490231
43.709018,1445.911296,0.97639,10.497055,-0.69988
11.957839,1612.09069,0.9854,8.023549,-10.625426
23.964507,844.166386,0.60154,5.364727,-11.324728
9.056389,1152.777818,0.46344,10.93612,2.599543
46.601103,642.301899,0.086555,3.670727,1.558381
11.027614,171.488241,0.097564,6.173294,6.932897
53.952971,675.85206,0.605725,2.893639,8.768476
38.858017,954.67738,0.346596,2.578039,10.638077
1.727855,439.319892,0.381478,10.930233,8.511215
19.937238,1564.995743,0.892765,2.717161,-13.813789
49.910353,1665.154563,0.500171,5.613488,-7.711989
63.642853,496.803131,0.863305,2.284268,-2.831664
91.226923,1148.00078,0.314934,9.487921,0.671025
27.719125,1402.395604,0.189388,3.553681,-16.275735
54.191185,1703.193151,0.724884,4.639546,-5.574914
65.023915,924.808493,0.633175,7.172808,-8.856786
45.283684,242.541985,0.546398,1.402051,-3.911343
88.305577,873.825643,0.759604,7.642236,-4.800728
63.371732,650.974628,0.700314,4.487611,-2.667003
67.647833,1402.026781,0.109145,10.326337,15.378845
17.539806,1553.217608,0.713309,7.200821,-10.864282
49.926493,1592.559057,0.652162,5.917398,-6.950627
57.713113,958.029609,0.561626,6.038233,11.039974
50.7813,551.811253,0.260888,3.527041,17.153067
95.510008,1090.99949,0.447145,3.339725,2.025336
14.106302,1556.977797,0.072163,1.494228,0.312696
31.084217,1395.590014,0.398125,7.769236,13.890812
27.251475,544.901536,0.460004,1.132728,-8.813989
82.865811,1754.268172,0.996803,3.382833,9.177369
48.431339,1569.001084,0.929459,8.03483,-8.460581
22.228489,144.660335,0.151848,7.572816,-3.668149
69.844654,764.130012,0.487123,7.871899,4.163284
57.385891,834.994249,0.446814,9.146528,-1.974062
67.188746,176.567025,0.554148,1.014065,5.675792
32.645636,577.522887,0.875607,4.79235,1.265441
9.480256,1445.602062,0.833625,2.125284,10.5744
54.600255,807.609103,0.222575,5.355319,-5.41247
11.581403,1532.034863,0.132942,1.646925,15.690045
10.241562,776.872795,0.142634,6.050968,-3.2723
37.114532,154.157739,0.908726,9.310025,2.249862
55.334376,301.122787,0.291956,8.990326,8.974401
41.271169,169.46046,0.008743,6.570967,6.395136
1.845254,421.840058,0.267276,8.589671,11.104637
80.663161,1206.295936,0.912568,5.404763,16.695792
35.29784,321.642925,0.187945,7.299583,22.012976
15.027431,190.24875,0.091642,4.867679,2.912016
34.099368,994.261547,0.036206,4.634257,-18.193933
83.586629,835.132308,0.856738,3.244053,4.341416
0.952135,1590.882416,0.422741,10.161796,7.729409
41.524549,677.649557,0.644608,7.250223,3.579956
39.938649,751.154206,0.875319,5.012528,1.303103
25.106497,863.419972,0.246726,4.821853,3.369448
51.115349,1715.194831,0.382142,9.98077,-1.654752
56.17018,837.290365,0.993358,4.54436,4.136093
27.581053,131.196911,0.190823,2.276618,4.239244
33.685914,384.830136,0.210948,9.526125,-12.340394
67.704063,1658.585603,0.712255,6.360487,0.538158
5.232947,179.978456,0.776961,1.967248,0.8861
92.526232,948.893027,0.709097,2.780573,0.197717
